"CLASS_STRM_LDESC"|"CLASS_STRM_SDESC"|"CLASS_ACAD_GROUP_LDESC"|"CLASS_ACAD_GROUP_CD"|"CLASS_ACAD_CAREER"|"CLASS_SESSION_LDESC"|"CLASS_SUBJECT_LDESC"|"CLASS_SUBJECT_CD"|"CLASS_CATALOG_NBR"|"CLASS_CLASS_SECTION"|"CLASS_CLASS_NBR"|"CRSE_COURSE_TITLE_LONG"|"CRSE_DESCRLONG"|"CLASS_ENRL_STAT_SDESC"|"CRSE_UNITS_MAXIMUM"|"Meeting Pattern"|"CLASSM_START_DT"|"CLASSM_END_DT"|"CLASSM_MEETING_TIME_START"|"CLASSM_MEETING_TIME_END"|"CLASS_ENRL_CAP"|"CLASS_ENRL_TOT"|"CLASS_INSTRUCTOR_NAME"|"CLASS_FACILITY_ID"|"CLASS_FACILITY_DESCRLONG"|"BUILDING_CODE"|"CRSE_CONSENT"|"COFFR_PRE_REQ_LDESC"|"CLASS_MTG_DESCR1"|"CLASS_NOTES_1"|"CLASS_NOTES_2"|"CLASS_NOTES_3"|"CLASS_NOTES_4"|"CLASS_NOTES_5"|"CLASS_NOTES_6"|"CLASS_NOTES_7"|"CLASS_NOTES_8"|"CLASS_NOTES_9"|"CLASS_NOTES_10"|"CLASSM_MONDAY"|"CLASSM_TUESDAY"|"CLASSM_WEDNESDAY"|"CLASSM_THURSDAY"|"CLASSM_FRIDAY"|"CLASSM_SATURDAY"|"CLASSM_SUNDAY"|"CATTR_CRSE_ATTR"|"CATTR_CRSE_ATTR_VALUE_DESCR"|"CRSE_UNITS_MINIMUM"|"INSTRUCTION_MODE"
"2025 Spring"|"2025 Sprng"|"Science & Mathematics"|"CSM"|"GRAD"|"Regular"|"Computer Science"|"CS"|"666"|"01"|"8998"|"Biomedical Signal and Image Processing"|"This course introduces important signal and image processing methods for biomedical diagnostics and research. You will learn hands-on how to reconstruct, visualize, and analyze datasets from different modalities such as electrocardiography (ECG), electroencephalography and magnetoencephalography (EEG/MEG), ultrasound (US), X-ray, electron and light microscopy (EM/LM), computerized tomography (CT), structural and functional magnetic resonance imaging (MRI/fMRI), as well as single photon emission computed tomography and positron emission tomography (SPECT/PET). Course discussions and assignments include the fundamentals of digital signal processing, filtering and denoising, Fourier transformations, pattern recognition, and state-of-the-art registration and segmentation pipelines. After completion, you will have the $kills to work at hospitals, life science institutions, and biotech companies!"|"Open"|"3.00"|"TuTh"|"01/27/2025"|"05/14/2025"|"11:00"|"12:15"|"20"|"11"|"TBD"|"W04-0138"|"Wheatley W04-0138"|"WHEATLEY"|"N"|"  Pre-requisite: MATH 260 and CS 310, or permission of instructor"|""|""|""|""|""|""|""|""|""|""|""|""|"Tu"|""|"Th"|""|""|""|""|" "|"3.00"|"P"
"2025 Spring"|"2025 Sprng"|"Science & Mathematics"|"CSM"|"GRAD"|"Regular"|"Computer Science"|"CS"|"670"|"01"|"8195"|"Artificial Intelligence"|"A broad technical introduction to the techniques that enable computers to behave intelligently: problem solving and game playing, knowledge representation and reasoning, planning and decision making, learning, perception and interpretation. The application of these techniques to real-world systems, with some programming in LISP."|"Open"|"3.00"|"MW"|"01/27/2025"|"05/14/2025"|"16:00"|"17:15"|"40"|"1"|"TBD"|"H04-0031"|"Healey H04-0031"|"HEALEY"|"I"|"  Pre-requisite: CS 220 and CS 310"|""|""|""|""|""|""|""|""|""|""|""|"M"|""|"W"|""|""|""|""|""|" "|"3.00"|"P"
"2025 Spring"|"2025 Sprng"|"Science & Mathematics"|"CSM"|"GRAD"|"Regular"|"Computer Science"|"CS"|"672"|"01"|"9482"|"Neural Networks"|"An introduction to artificial neural networks. Topics include a survey of natural neural network models, perceptrons and their limitations, multi-layer networks and back propagation, Hebbian learning, unsupervised competitive learning, relations to automata and computability theory, adaptive resonance theory, applications of connectionist models of computing to various domains, including pattern recognition and databases."|"Open"|"3.00"|"TuTh"|"01/27/2025"|"05/14/2025"|"16:00"|"17:15"|"30"|"1"|"Pomplun,Marc"|"Y04-4120"|"University Hall Y04-4120"|"UNIVERSITY"|"I"|"  Pre-req = Permission of instructor"|""|""|""|""|""|""|""|""|""|""|""|""|"Tu"|""|"Th"|""|""|""|""|" "|"3.00"|"P"
"2025 Spring"|"2025 Sprng"|"Science & Mathematics"|"CSM"|"GRAD"|"Regular"|"Computer Science"|"CS"|"675"|"01"|"10548"|"Computer Vision"|"This course provides both theoretical knowledge and practical experience with fundamental and advanced Computer Vision algorithms. Topics range from basic image processing techniques such as image convolution and region and edge detection to more complex vision algorithms for contour detection, depth perception, dynamic vision, and object recognition. Students will implement vision algorithms in the JAVA programming language. The performance of these programs is evaluated, and the advantages and disadvantages of individual approaches are discussed. The final project is the development by students of their own computer vision program solving a given problem."|"Open"|"3.00"|"TuTh"|"01/27/2025"|"05/14/2025"|"16:00"|"17:15"|"30"|"4"|"De Oliveira Imbiriba,Tales Cesar"|"W02-0201"|"Wheatley W02-0201"|"WHEATLEY"|"N"|"  Pre-requisite:  CS 310 and CS 220 or permission of instructor"|""|""|""|""|""|""|""|""|""|""|""|""|"Tu"|""|"Th"|""|""|""|""|" "|"3.00"|"P"
"2025 Spring"|"2025 Sprng"|"Science & Mathematics"|"CSM"|"GRAD"|"Regular"|"Computer Science"|"CS"|"680"|"01"|"8123"|"Object-Oriented Design and Programming"|"Object-oriented techniques for the design and development of software.Students will develop a series of moderate sized programs in C++ andJava and then design and implement a more substantial projectin small teams."|"Open"|"3.00"|"TuTh"|"01/27/2025"|"05/14/2025"|"19:00"|"20:15"|"60"|"12"|"Suzuki,Junichi"|"H04-0031"|"Healey H04-0031"|"HEALEY"|"N"|"  Pre-req: CS 310 or permission of instructor"|""|""|""|""|""|""|""|""|""|""|""|""|"Tu"|""|"Th"|""|""|""|""|" "|"3.00"|"P"
"2025 Spring"|"2025 Sprng"|"Science & Mathematics"|"CSM"|"GRAD"|"Regular"|"Computer Science"|"CS"|"681"|"01"|"6905"|"Object-Oriented Software Development"|"In this course students work in small teams to create a useful, complete, medium sized software system for real customers. There is a strong emphasis on process: the systematic use of an object-oriented development methodology based on UML models and incremental development is employed throughout each project."|"Open"|"3.00"|"TuTh"|"01/27/2025"|"05/14/2025"|"17:30"|"18:45"|"60"|"5"|"Suzuki,Junichi"|"H04-0031"|"Healey H04-0031"|"HEALEY"|"N"|"  Pre-req = CS 680 and one of the following with a grade of B or better: CS 636 or CS 637 or CS 651.Co-req = CS 682"|""|""|""|""|""|""|""|""|""|""|""|""|"Tu"|""|"Th"|""|""|""|""|" "|"3.00"|"P"
"2025 Spring"|"2025 Sprng"|"Science & Mathematics"|"CSM"|"GRAD"|"Regular"|"Computer Science"|"CS"|"682"|"01"|"8137"|"Software Development Laboratory I"|"This is a laboratory course in which students, working in small groups, specify, design, implement, and document a large software project."|"Open"|"3.00"|"TuTh"|"01/27/2025"|"05/14/2025"|"19:00"|"20:15"|"50"|"5"|"Fletcher,Kenneth Kofi"|"W01-0004"|"Wheatley W01-0004"|"WHEATLEY"|"N"|"  Co-req = CS 681"|""|""|""|""|""|""|""|""|""|""|""|""|"Tu"|""|"Th"|""|""|""|""|" "|"3.00"|"P"
"2025 Spring"|"2025 Sprng"|"Science & Mathematics"|"CSM"|"GRAD"|"Regular"|"Computer Science"|"CS"|"696"|"01"|"6858"|"Independent Study"|"A student must find a faculty sponsor for his or her independent study and arrange study under that person, normally about a computer science topic not covered by the department's courses."|"Open"|"6.00"|""|"01/27/2025"|"05/14/2025"|""|""|"10"|"1"|"Fletcher,Kenneth Kofi"|""|""|""|"D"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2025 Spring"|"2025 Sprng"|"Science & Mathematics"|"CSM"|"GRAD"|"Regular"|"Computer Science"|"CS"|"696"|"02"|"6859"|"Independent Study"|"A student must find a faculty sponsor for his or her independent study and arrange study under that person, normally about a computer science topic not covered by the department's courses."|"Open"|"6.00"|""|"01/27/2025"|"05/14/2025"|""|""|"10"|"0"|"Liang,Xiaohui"|""|""|""|"D"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2025 Spring"|"2025 Sprng"|"Science & Mathematics"|"CSM"|"GRAD"|"Regular"|"Computer Science"|"CS"|"696"|"03"|"6949"|"Independent Study"|"A student must find a faculty sponsor for his or her independent study and arrange study under that person, normally about a computer science topic not covered by the department's courses."|"Open"|"6.00"|""|"01/27/2025"|"05/14/2025"|""|""|"30"|"1"|"Soares Cogumbreiro Garcia,Tiago"|""|""|""|"N"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2025 Spring"|"2025 Sprng"|"Science & Mathematics"|"CSM"|"GRAD"|"Regular"|"Computer Science"|"CS"|"696"|"04"|"6950"|"Independent Study"|"A student must find a faculty sponsor for his or her independent study and arrange study under that person, normally about a computer science topic not covered by the department's courses."|"Open"|"6.00"|""|"01/27/2025"|"05/14/2025"|""|""|"30"|"0"|"Pomplun,Marc"|""|""|""|"N"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2025 Spring"|"2025 Sprng"|"Science & Mathematics"|"CSM"|"GRAD"|"Regular"|"Computer Science"|"CS"|"696"|"05"|"6951"|"Independent Study"|"A student must find a faculty sponsor for his or her independent study and arrange study under that person, normally about a computer science topic not covered by the department's courses."|"Open"|"6.00"|""|"01/27/2025"|"05/14/2025"|""|""|"30"|"0"|"Haehn,Daniel Felix"|""|""|""|"N"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2025 Spring"|"2025 Sprng"|"Science & Mathematics"|"CSM"|"GRAD"|"Regular"|"Computer Science"|"CS"|"696"|"06"|"6952"|"Independent Study"|"A student must find a faculty sponsor for his or her independent study and arrange study under that person, normally about a computer science topic not covered by the department's courses."|"Open"|"6.00"|""|"01/27/2025"|"05/14/2025"|""|""|"30"|"0"|"Ding,Wei"|""|""|""|"N"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2025 Spring"|"2025 Sprng"|"Science & Mathematics"|"CSM"|"GRAD"|"Regular"|"Computer Science"|"CS"|"696"|"07"|"7326"|"Independent Study"|"A student must find a faculty sponsor for his or her independent study and arrange study under that person, normally about a computer science topic not covered by the department's courses."|"Open"|"6.00"|""|"01/27/2025"|"05/14/2025"|""|""|"30"|"0"|"Simovici,Dan"|""|""|""|"N"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2025 Spring"|"2025 Sprng"|"Science & Mathematics"|"CSM"|"GRAD"|"Regular"|"Computer Science"|"CS"|"696"|"08"|"7327"|"Independent Study"|"A student must find a faculty sponsor for his or her independent study and arrange study under that person, normally about a computer science topic not covered by the department's courses."|"Open"|"6.00"|""|"01/27/2025"|"05/14/2025"|""|""|"30"|"0"|"Chang,Stephen T"|""|""|""|"N"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2025 Spring"|"2025 Sprng"|"Science & Mathematics"|"CSM"|"GRAD"|"Regular"|"Computer Science"|"CS"|"696"|"09"|"7328"|"Independent Study"|"A student must find a faculty sponsor for his or her independent study and arrange study under that person, normally about a computer science topic not covered by the department's courses."|"Open"|"6.00"|""|"01/27/2025"|"05/14/2025"|""|""|"30"|"0"|"Babur,Ozgun"|""|""|""|"N"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2025 Spring"|"2025 Sprng"|"Science & Mathematics"|"CSM"|"GRAD"|"Regular"|"Computer Science"|"CS"|"696"|"10"|"8171"|"Independent Study"|"A student must find a faculty sponsor for his or her independent study and arrange study under that person, normally about a computer science topic not covered by the department's courses."|"Open"|"6.00"|""|"01/27/2025"|"05/14/2025"|""|""|"30"|"0"|"Chen,Ping"|""|""|""|"N"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2025 Spring"|"2025 Sprng"|"Science & Mathematics"|"CSM"|"GRAD"|"Regular"|"Computer Science"|"CS"|"696"|"11"|"8172"|"Independent Study"|"A student must find a faculty sponsor for his or her independent study and arrange study under that person, normally about a computer science topic not covered by the department's courses."|"Open"|"6.00"|""|"01/27/2025"|"05/14/2025"|""|""|"30"|"0"|"Sheng,Bo"|""|""|""|"N"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2025 Spring"|"2025 Sprng"|"Science & Mathematics"|"CSM"|"GRAD"|"Regular"|"Computer Science"|"CS"|"696"|"12"|"8173"|"Independent Study"|"A student must find a faculty sponsor for his or her independent study and arrange study under that person, normally about a computer science topic not covered by the department's courses."|"Open"|"6.00"|""|"01/27/2025"|"05/14/2025"|""|""|"15"|"0"|"Durupinar Babur,Funda"|""|""|""|"N"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2025 Spring"|"2025 Sprng"|"Science & Mathematics"|"CSM"|"GRAD"|"Regular"|"Computer Science"|"CS"|"697"|"01"|"14018"|"Special Topics"|"Topics of current interest in the field, according to student and faculty areas of specialization. Course content varies according to the topic and will be announced prior to registration."|"Open"|"3.00"|"F"|"01/27/2025"|"01/31/2025"|"14:00"|"16:45"|"5"|"1"|"Ding,Wei"|"Y01-1350"|"University Hall Y01-1350 TEAL"|"UNIVERSITY"|"I"|""|"AI for All"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"F"|""|""|""|" "|"3.00"|"B"
"2025 Spring"|"2025 Sprng"|"Science & Mathematics"|"CSM"|"GRAD"|"Regular"|"Computer Science"|"CS"|"697"|"01"|"14018"|"Special Topics"|"Topics of current interest in the field, according to student and faculty areas of specialization. Course content varies according to the topic and will be announced prior to registration."|"Open"|"3.00"|"F"|"02/07/2025"|"03/21/2025"|"14:00"|"16:45"|"5"|"1"|"Ding,Wei"|"REMOTE"|"REMOTE"|"UMB"|"I"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"F"|""|""|""|" "|"3.00"|"B"
"2025 Spring"|"2025 Sprng"|"Science & Mathematics"|"CSM"|"GRAD"|"Regular"|"Computer Science"|"CS"|"697"|"01"|"14018"|"Special Topics"|"Topics of current interest in the field, according to student and faculty areas of specialization. Course content varies according to the topic and will be announced prior to registration."|"Open"|"3.00"|"F"|"03/28/2025"|"03/28/2025"|"14:00"|"16:45"|"5"|"1"|"Ding,Wei"|"Y01-1350"|"University Hall Y01-1350 TEAL"|"UNIVERSITY"|"I"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"F"|""|""|""|" "|"3.00"|"B"
"2025 Spring"|"2025 Sprng"|"Science & Mathematics"|"CSM"|"GRAD"|"Regular"|"Computer Science"|"CS"|"697"|"01"|"14018"|"Special Topics"|"Topics of current interest in the field, according to student and faculty areas of specialization. Course content varies according to the topic and will be announced prior to registration."|"Open"|"3.00"|"F"|"04/04/2025"|"05/02/2025"|"14:00"|"16:45"|"5"|"1"|"Ding,Wei"|"REMOTE"|"REMOTE"|"UMB"|"I"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"F"|""|""|""|" "|"3.00"|"B"
"2025 Spring"|"2025 Sprng"|"Science & Mathematics"|"CSM"|"GRAD"|"Regular"|"Computer Science"|"CS"|"697"|"01"|"14018"|"Special Topics"|"Topics of current interest in the field, according to student and faculty areas of specialization. Course content varies according to the topic and will be announced prior to registration."|"Open"|"3.00"|"F"|"05/09/2025"|"05/14/2025"|"14:00"|"16:45"|"5"|"1"|"Ding,Wei"|"Y01-1350"|"University Hall Y01-1350 TEAL"|"UNIVERSITY"|"I"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"F"|""|""|""|" "|"3.00"|"B"
"2025 Spring"|"2025 Sprng"|"Science & Mathematics"|"CSM"|"GRAD"|"Regular"|"Computer Science"|"CS"|"698"|"01"|"6906"|"Practicum in CS"|"This course is intended to enhance student industrial work by combining it with closely related academic studies - of the domain of application of computer skills and of related computer concepts, skills and methodologies. It will enhance academic studies by providing a focus and a context for learning of new concepts and skills. It will help to prepare the student for the transition from an academic program to eventual employment in the computer industry."|"Open"|"1.00"|""|"01/27/2025"|"05/14/2025"|""|""|"30"|"0"|"Sheng,Bo"|""|""|""|"D"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2025 Spring"|"2025 Sprng"|"Science & Mathematics"|"CSM"|"GRAD"|"Regular"|"Computer Science"|"CS"|"698"|"02"|"6953"|"Practicum in CS"|"This course is intended to enhance student industrial work by combining it with closely related academic studies - of the domain of application of computer skills and of related computer concepts, skills and methodologies. It will enhance academic studies by providing a focus and a context for learning of new concepts and skills. It will help to prepare the student for the transition from an academic program to eventual employment in the computer industry."|"Open"|"1.00"|""|"01/27/2025"|"05/14/2025"|""|""|"30"|"0"|"Haehn,Daniel Felix"|""|""|""|"D"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
"2025 Spring"|"2025 Sprng"|"Science & Mathematics"|"CSM"|"GRAD"|"Regular"|"Computer Science"|"CS"|"698"|"03"|"6954"|"Practicum in CS"|"This course is intended to enhance student industrial work by combining it with closely related academic studies - of the domain of application of computer skills and of related computer concepts, skills and methodologies. It will enhance academic studies by providing a focus and a context for learning of new concepts and skills. It will help to prepare the student for the transition from an academic program to eventual employment in the computer industry."|"Open"|"1.00"|""|"01/27/2025"|"05/14/2025"|""|""|"30"|"0"|"Durupinar Babur,Funda"|""|""|""|"D"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"BNDX"|"Non-degree exclude from list"|"1.00"|"P"
