"CLASS_STRM_LDESC"|"CLASS_STRM_SDESC"|"CLASS_ACAD_GROUP_LDESC"|"CLASS_ACAD_GROUP_CD"|"CLASS_ACAD_CAREER"|"CLASS_SESSION_LDESC"|"CLASS_SUBJECT_LDESC"|"CLASS_SUBJECT_CD"|"CLASS_CATALOG_NBR"|"CLASS_CLASS_SECTION"|"CLASS_CLASS_NBR"|"CRSE_COURSE_TITLE_LONG"|"CRSE_DESCRLONG"|"CLASS_ENRL_STAT_SDESC"|"CRSE_UNITS_MAXIMUM"|"Meeting Pattern"|"CLASSM_START_DT"|"CLASSM_END_DT"|"CLASSM_MEETING_TIME_START"|"CLASSM_MEETING_TIME_END"|"CLASS_ENRL_CAP"|"CLASS_ENRL_TOT"|"CLASS_INSTRUCTOR_NAME"|"CLASS_FACILITY_ID"|"CLASS_FACILITY_DESCRLONG"|"BUILDING_CODE"|"CRSE_CONSENT"|"COFFR_PRE_REQ_LDESC"|"CLASS_MTG_DESCR1"|"CLASS_NOTES_1"|"CLASS_NOTES_2"|"CLASS_NOTES_3"|"CLASS_NOTES_4"|"CLASS_NOTES_5"|"CLASS_NOTES_6"|"CLASS_NOTES_7"|"CLASS_NOTES_8"|"CLASS_NOTES_9"|"CLASS_NOTES_10"|"CLASSM_MONDAY"|"CLASSM_TUESDAY"|"CLASSM_WEDNESDAY"|"CLASSM_THURSDAY"|"CLASSM_FRIDAY"|"CLASSM_SATURDAY"|"CLASSM_SUNDAY"|"CATTR_CRSE_ATTR"|"CATTR_CRSE_ATTR_VALUE_DESCR"|"CRSE_UNITS_MINIMUM"|"INSTRUCTION_MODE"
"2024 Fall"|"2024 Fall"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Chemistry"|"CHEM"|"116"|"21D"|"4131"|"Chemical Principles II Lecture"|"Introduction to acid-base systems, elementary thermodynamics, chemical kinetics and equilibria, electrochemistry, oxidation-reduction reactions, and a survey of the chemical properties of elements based on principles already introduced. This course is intended for majors in any of the sciences, including pre-dental, pre-medical, and pre-engineering students."|"Closed"|"3.00"|"M"|"09/03/2024"|"12/13/2024"|"15:00"|"15:50"|"30"|"30"|"Marmolejos,Joam Manuel"|"Y04-4140"|"University Hall Y04-4140"|"UNIVERSITY"|"N"|"  Pre-req: Grade of C- or better in CHEM 115 and MATH 130Co-req  or pre-req = CHEM 118"|""|""|""|""|""|""|""|""|""|""|""|"M"|""|""|""|""|""|""|"BNGE, BSOT"|"Natural Sciences, Stay On Track"|"3.00"|"P"
"2024 Fall"|"2024 Fall"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Chemistry"|"CHEM"|"116"|"22D"|"4132"|"Chemical Principles II Lecture"|"Introduction to acid-base systems, elementary thermodynamics, chemical kinetics and equilibria, electrochemistry, oxidation-reduction reactions, and a survey of the chemical properties of elements based on principles already introduced. This course is intended for majors in any of the sciences, including pre-dental, pre-medical, and pre-engineering students."|"Closed"|"3.00"|"W"|"09/03/2024"|"12/13/2024"|"15:00"|"15:50"|"30"|"30"|"Marmolejos,Joam Manuel"|"Y04-4140"|"University Hall Y04-4140"|"UNIVERSITY"|"N"|"  Pre-req: Grade of C- or better in CHEM 115 and MATH 130Co-req  or pre-req = CHEM 118"|""|""|""|""|""|""|""|""|""|""|""|""|""|"W"|""|""|""|""|"BNGE, BSOT"|"Natural Sciences, Stay On Track"|"3.00"|"P"
"2024 Fall"|"2024 Fall"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Chemistry"|"CHEM"|"116"|"23D"|"9549"|"Chemical Principles II Lecture"|"Introduction to acid-base systems, elementary thermodynamics, chemical kinetics and equilibria, electrochemistry, oxidation-reduction reactions, and a survey of the chemical properties of elements based on principles already introduced. This course is intended for majors in any of the sciences, including pre-dental, pre-medical, and pre-engineering students."|"Open"|"3.00"|"M"|"09/03/2024"|"12/13/2024"|"14:00"|"14:50"|"30"|"11"|"Marmolejos,Joam Manuel"|"W02-0107"|"Wheatley W02-0107"|"WHEATLEY"|"N"|"  Pre-req: Grade of C- or better in CHEM 115 and MATH 130Co-req  or pre-req = CHEM 118"|""|""|""|""|""|""|""|""|""|""|""|"M"|""|""|""|""|""|""|"BNGE, BSOT"|"Natural Sciences, Stay On Track"|"3.00"|"P"
"2024 Fall"|"2024 Fall"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Chemistry"|"CHEM"|"117"|"01L"|"1810"|"Chemical Principles I Laboratory"|"Laboratory (accompanies CH 115, the lecture component of the course) presents an introduction to methods of quantitative chemical techniques."|"Closed"|"2.00"|"M"|"09/03/2024"|"12/13/2024"|"13:00"|"17:00"|"16"|"16"|"Walker,Sadira Anne"|"Y03-3160"|"University Hall Y03-3160"|"UNIVERSITY"|"N"|"  Co-req = CHEM 115 (or Pre-req = CHEM 103)"|""|""|""|""|""|""|""|""|""|""|""|"M"|""|""|""|""|""|""|"BSOT"|"Stay On Track"|"2.00"|"P"
"2024 Fall"|"2024 Fall"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Chemistry"|"CHEM"|"117"|"02L"|"3306"|"Chemical Principles I Laboratory"|"Laboratory (accompanies CH 115, the lecture component of the course) presents an introduction to methods of quantitative chemical techniques."|"Closed"|"2.00"|"Tu"|"09/03/2024"|"12/13/2024"|"08:30"|"12:30"|"16"|"16"|"Walker,Sadira Anne"|"Y03-3160"|"University Hall Y03-3160"|"UNIVERSITY"|"N"|"  Co-req = CHEM 115 (or Pre-req = CHEM 103)"|""|""|""|""|""|""|""|""|""|""|""|""|"Tu"|""|""|""|""|""|"BSOT"|"Stay On Track"|"2.00"|"P"
"2024 Fall"|"2024 Fall"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Chemistry"|"CHEM"|"117"|"03L"|"1811"|"Chemical Principles I Laboratory"|"Laboratory (accompanies CH 115, the lecture component of the course) presents an introduction to methods of quantitative chemical techniques."|"Closed"|"2.00"|"Tu"|"09/03/2024"|"12/13/2024"|"12:30"|"16:30"|"16"|"16"|"Webb,Jonathan Paul"|"Y03-3160"|"University Hall Y03-3160"|"UNIVERSITY"|"N"|"  Co-req = CHEM 115 (or Pre-req = CHEM 103)"|""|""|""|""|""|""|""|""|""|""|""|""|"Tu"|""|""|""|""|""|"BSOT"|"Stay On Track"|"2.00"|"P"
"2024 Fall"|"2024 Fall"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Chemistry"|"CHEM"|"117"|"04L"|"1812"|"Chemical Principles I Laboratory"|"Laboratory (accompanies CH 115, the lecture component of the course) presents an introduction to methods of quantitative chemical techniques."|"Open"|"2.00"|"W"|"09/03/2024"|"12/13/2024"|"13:00"|"17:00"|"16"|"15"|"Riddell,Ryan"|"Y03-3160"|"University Hall Y03-3160"|"UNIVERSITY"|"N"|"  Co-req = CHEM 115 (or Pre-req = CHEM 103)"|""|""|""|""|""|""|""|""|""|""|""|""|""|"W"|""|""|""|""|"BSOT"|"Stay On Track"|"2.00"|"P"
"2024 Fall"|"2024 Fall"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Chemistry"|"CHEM"|"117"|"05L"|"3307"|"Chemical Principles I Laboratory"|"Laboratory (accompanies CH 115, the lecture component of the course) presents an introduction to methods of quantitative chemical techniques."|"Open"|"2.00"|"Th"|"09/03/2024"|"12/13/2024"|"08:30"|"12:30"|"16"|"15"|"Stocker,Asher"|"Y03-3160"|"University Hall Y03-3160"|"UNIVERSITY"|"N"|"  Co-req = CHEM 115 (or Pre-req = CHEM 103)"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"Th"|""|""|""|"BSOT"|"Stay On Track"|"2.00"|"P"
"2024 Fall"|"2024 Fall"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Chemistry"|"CHEM"|"117"|"06L"|"3544"|"Chemical Principles I Laboratory"|"Laboratory (accompanies CH 115, the lecture component of the course) presents an introduction to methods of quantitative chemical techniques."|"Open"|"2.00"|"Th"|"09/03/2024"|"12/13/2024"|"12:30"|"16:30"|"16"|"15"|"Fan,Shengqi"|"Y03-3160"|"University Hall Y03-3160"|"UNIVERSITY"|"N"|"  Co-req = CHEM 115 (or Pre-req = CHEM 103)"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"Th"|""|""|""|"BSOT"|"Stay On Track"|"2.00"|"P"
"2024 Fall"|"2024 Fall"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Chemistry"|"CHEM"|"117"|"07L"|"2104"|"Chemical Principles I Laboratory"|"Laboratory (accompanies CH 115, the lecture component of the course) presents an introduction to methods of quantitative chemical techniques."|"Closed"|"2.00"|"F"|"09/03/2024"|"12/13/2024"|"13:00"|"17:00"|"16"|"16"|"Stocker,Asher"|"Y03-3160"|"University Hall Y03-3160"|"UNIVERSITY"|"N"|"  Co-req = CHEM 115 (or Pre-req = CHEM 103)"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"F"|""|""|"BSOT"|"Stay On Track"|"2.00"|"P"
"2024 Fall"|"2024 Fall"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Chemistry"|"CHEM"|"117"|"08L"|"2105"|"Chemical Principles I Laboratory"|"Laboratory (accompanies CH 115, the lecture component of the course) presents an introduction to methods of quantitative chemical techniques."|"Closed"|"2.00"|"Tu"|"09/03/2024"|"12/13/2024"|"17:30"|"21:30"|"16"|"16"|"Flayhart,Hannah"|"Y03-3160"|"University Hall Y03-3160"|"UNIVERSITY"|"N"|"  Co-req = CHEM 115 (or Pre-req = CHEM 103)"|""|""|""|""|""|""|""|""|""|""|""|""|"Tu"|""|""|""|""|""|"BSOT"|"Stay On Track"|"2.00"|"P"
"2024 Fall"|"2024 Fall"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Chemistry"|"CHEM"|"117"|"10L"|"2270"|"Chemical Principles I Laboratory"|"Laboratory (accompanies CH 115, the lecture component of the course) presents an introduction to methods of quantitative chemical techniques."|"Closed"|"2.00"|"M"|"09/03/2024"|"12/13/2024"|"17:00"|"21:00"|"16"|"16"|"Webb,Jonathan Paul"|"Y03-3160"|"University Hall Y03-3160"|"UNIVERSITY"|"N"|"  Co-req = CHEM 115 (or Pre-req = CHEM 103)"|""|""|""|""|""|""|""|""|""|""|""|"M"|""|""|""|""|""|""|"BSOT"|"Stay On Track"|"2.00"|"P"
"2024 Fall"|"2024 Fall"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Chemistry"|"CHEM"|"117"|"11L"|"2654"|"Chemical Principles I Laboratory"|"Laboratory (accompanies CH 115, the lecture component of the course) presents an introduction to methods of quantitative chemical techniques."|"Closed"|"2.00"|"W"|"09/03/2024"|"12/13/2024"|"17:00"|"21:00"|"16"|"16"|"Yang,Zicheng"|"Y03-3160"|"University Hall Y03-3160"|"UNIVERSITY"|"N"|"  Co-req = CHEM 115 (or Pre-req = CHEM 103)"|""|""|""|""|""|""|""|""|""|""|""|""|""|"W"|""|""|""|""|"BSOT"|"Stay On Track"|"2.00"|"P"
"2024 Fall"|"2024 Fall"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Chemistry"|"CHEM"|"117"|"31L"|"2693"|"Chemical Principles I Laboratory"|"Laboratory (accompanies CH 115, the lecture component of the course) presents an introduction to methods of quantitative chemical techniques."|"Closed"|"2.00"|"M"|"09/03/2024"|"12/13/2024"|"13:00"|"16:59"|"16"|"16"|"Sharma,Anu"|"Y03-3170"|"University Hall Y03-3170"|"UNIVERSITY"|"N"|"  Co-req = CHEM 115 (or Pre-req = CHEM 103)"|""|""|""|""|""|""|""|""|""|""|""|"M"|""|""|""|""|""|""|"BSOT"|"Stay On Track"|"2.00"|"P"
"2024 Fall"|"2024 Fall"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Chemistry"|"CHEM"|"117"|"32L"|"2694"|"Chemical Principles I Laboratory"|"Laboratory (accompanies CH 115, the lecture component of the course) presents an introduction to methods of quantitative chemical techniques."|"Closed"|"2.00"|"Tu"|"09/03/2024"|"12/13/2024"|"08:30"|"12:30"|"16"|"16"|"Fan,Shengqi"|"Y03-3170"|"University Hall Y03-3170"|"UNIVERSITY"|"N"|"  Co-req = CHEM 115 (or Pre-req = CHEM 103)"|""|""|""|""|""|""|""|""|""|""|""|""|"Tu"|""|""|""|""|""|"BSOT"|"Stay On Track"|"2.00"|"P"
"2024 Fall"|"2024 Fall"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Chemistry"|"CHEM"|"117"|"33L"|"2695"|"Chemical Principles I Laboratory"|"Laboratory (accompanies CH 115, the lecture component of the course) presents an introduction to methods of quantitative chemical techniques."|"Closed"|"2.00"|"Tu"|"09/03/2024"|"12/13/2024"|"12:30"|"16:30"|"16"|"16"|"Lucas,Brendan Gerard"|"Y03-3170"|"University Hall Y03-3170"|"UNIVERSITY"|"N"|"  Co-req = CHEM 115 (or Pre-req = CHEM 103)"|""|""|""|""|""|""|""|""|""|""|""|""|"Tu"|""|""|""|""|""|"BSOT"|"Stay On Track"|"2.00"|"P"
"2024 Fall"|"2024 Fall"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Chemistry"|"CHEM"|"117"|"34L"|"2696"|"Chemical Principles I Laboratory"|"Laboratory (accompanies CH 115, the lecture component of the course) presents an introduction to methods of quantitative chemical techniques."|"Closed"|"2.00"|"W"|"09/03/2024"|"12/13/2024"|"13:00"|"17:00"|"16"|"16"|"Kaur,Dishneet"|"Y03-3170"|"University Hall Y03-3170"|"UNIVERSITY"|"N"|"  Co-req = CHEM 115 (or Pre-req = CHEM 103)"|""|""|""|""|""|""|""|""|""|""|""|""|""|"W"|""|""|""|""|"BSOT"|"Stay On Track"|"2.00"|"P"
"2024 Fall"|"2024 Fall"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Chemistry"|"CHEM"|"117"|"35L"|"2697"|"Chemical Principles I Laboratory"|"Laboratory (accompanies CH 115, the lecture component of the course) presents an introduction to methods of quantitative chemical techniques."|"Closed"|"2.00"|"Th"|"09/03/2024"|"12/13/2024"|"08:30"|"12:30"|"16"|"16"|"Kaur,Dishneet"|"Y03-3170"|"University Hall Y03-3170"|"UNIVERSITY"|"N"|"  Co-req = CHEM 115 (or Pre-req = CHEM 103)"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"Th"|""|""|""|"BSOT"|"Stay On Track"|"2.00"|"P"
"2024 Fall"|"2024 Fall"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Chemistry"|"CHEM"|"117"|"36L"|"2698"|"Chemical Principles I Laboratory"|"Laboratory (accompanies CH 115, the lecture component of the course) presents an introduction to methods of quantitative chemical techniques."|"Closed"|"2.00"|"Th"|"09/03/2024"|"12/13/2024"|"12:30"|"16:30"|"16"|"16"|"Ein Moghassemi,Sepideh"|"Y03-3170"|"University Hall Y03-3170"|"UNIVERSITY"|"N"|"  Co-req = CHEM 115 (or Pre-req = CHEM 103)"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"Th"|""|""|""|"BSOT"|"Stay On Track"|"2.00"|"P"
"2024 Fall"|"2024 Fall"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Chemistry"|"CHEM"|"117"|"37L"|"2699"|"Chemical Principles I Laboratory"|"Laboratory (accompanies CH 115, the lecture component of the course) presents an introduction to methods of quantitative chemical techniques."|"Closed"|"2.00"|"F"|"09/03/2024"|"12/13/2024"|"13:00"|"17:00"|"16"|"16"|"Sharma,Anu"|"Y03-3170"|"University Hall Y03-3170"|"UNIVERSITY"|"N"|"  Co-req = CHEM 115 (or Pre-req = CHEM 103)"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"F"|""|""|"BSOT"|"Stay On Track"|"2.00"|"P"
"2024 Fall"|"2024 Fall"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Chemistry"|"CHEM"|"117"|"61L"|"3308"|"Chemical Principles I Laboratory"|"Laboratory (accompanies CH 115, the lecture component of the course) presents an introduction to methods of quantitative chemical techniques."|"Closed"|"2.00"|"M"|"09/03/2024"|"12/13/2024"|"13:00"|"17:00"|"16"|"16"|"Ein Moghassemi,Sepideh"|"Y03-3180"|"University Hall Y03-3180"|"UNIVERSITY"|"N"|"  Co-req = CHEM 115 (or Pre-req = CHEM 103)"|""|""|""|""|""|""|""|""|""|""|""|"M"|""|""|""|""|""|""|"BSOT"|"Stay On Track"|"2.00"|"P"
"2024 Fall"|"2024 Fall"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Chemistry"|"CHEM"|"117"|"62L"|"3038"|"Chemical Principles I Laboratory"|"Laboratory (accompanies CH 115, the lecture component of the course) presents an introduction to methods of quantitative chemical techniques."|"Open"|"2.00"|"Tu"|"09/03/2024"|"12/13/2024"|"08:30"|"12:30"|"16"|"15"|"Do,Anh Tran Minh"|"Y03-3180"|"University Hall Y03-3180"|"UNIVERSITY"|"N"|"  Co-req = CHEM 115 (or Pre-req = CHEM 103)"|""|""|""|""|""|""|""|""|""|""|""|""|"Tu"|""|""|""|""|""|"BSOT"|"Stay On Track"|"2.00"|"P"
"2024 Fall"|"2024 Fall"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Chemistry"|"CHEM"|"117"|"63L"|"14258"|"Chemical Principles I Laboratory"|"Laboratory (accompanies CH 115, the lecture component of the course) presents an introduction to methods of quantitative chemical techniques."|"Open"|"2.00"|"Tu"|"09/03/2024"|"12/13/2024"|"12:30"|"16:30"|"16"|"15"|"Briselli,Vincent Paul"|"Y03-3180"|"University Hall Y03-3180"|"UNIVERSITY"|"N"|"  Co-req = CHEM 115 (or Pre-req = CHEM 103)"|""|""|""|""|""|""|""|""|""|""|""|""|"Tu"|""|""|""|""|""|"BSOT"|"Stay On Track"|"2.00"|"P"
"2024 Fall"|"2024 Fall"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Chemistry"|"CHEM"|"117"|"64L"|"2742"|"Chemical Principles I Laboratory"|"Laboratory (accompanies CH 115, the lecture component of the course) presents an introduction to methods of quantitative chemical techniques."|"Closed"|"2.00"|"W"|"09/03/2024"|"12/13/2024"|"13:00"|"17:00"|"16"|"16"|"Do,Anh Tran Minh"|"Y03-3180"|"University Hall Y03-3180"|"UNIVERSITY"|"N"|"  Co-req = CHEM 115 (or Pre-req = CHEM 103)"|""|""|""|""|""|""|""|""|""|""|""|""|""|"W"|""|""|""|""|"BSOT"|"Stay On Track"|"2.00"|"P"
"2024 Fall"|"2024 Fall"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Chemistry"|"CHEM"|"117"|"65L"|"2743"|"Chemical Principles I Laboratory"|"Laboratory (accompanies CH 115, the lecture component of the course) presents an introduction to methods of quantitative chemical techniques."|"Open"|"2.00"|"Th"|"09/03/2024"|"12/13/2024"|"08:30"|"12:29"|"16"|"14"|"Yang,Zicheng"|"Y03-3180"|"University Hall Y03-3180"|"UNIVERSITY"|"N"|"  Co-req = CHEM 115 (or Pre-req = CHEM 103)"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"Th"|""|""|""|"BSOT"|"Stay On Track"|"2.00"|"P"
"2024 Fall"|"2024 Fall"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Chemistry"|"CHEM"|"117"|"66L"|"14247"|"Chemical Principles I Laboratory"|"Laboratory (accompanies CH 115, the lecture component of the course) presents an introduction to methods of quantitative chemical techniques."|"Closed"|"2.00"|"Th"|"09/03/2024"|"12/13/2024"|"12:30"|"16:30"|"16"|"16"|"Ruscitti,Massimo"|"Y03-3180"|"University Hall Y03-3180"|"UNIVERSITY"|"N"|"  Co-req = CHEM 115 (or Pre-req = CHEM 103)"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"Th"|""|""|""|"BSOT"|"Stay On Track"|"2.00"|"P"
"2024 Fall"|"2024 Fall"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Chemistry"|"CHEM"|"117"|"67L"|"14248"|"Chemical Principles I Laboratory"|"Laboratory (accompanies CH 115, the lecture component of the course) presents an introduction to methods of quantitative chemical techniques."|"Closed"|"2.00"|"F"|"09/03/2024"|"12/13/2024"|"13:00"|"17:00"|"16"|"16"|"Briselli,Vincent Paul"|"Y03-3180"|"University Hall Y03-3180"|"UNIVERSITY"|"N"|"  Co-req = CHEM 115 (or Pre-req = CHEM 103)"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"F"|""|""|"BSOT"|"Stay On Track"|"2.00"|"P"
"2024 Fall"|"2024 Fall"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Chemistry"|"CHEM"|"117"|"68L"|"14561"|"Chemical Principles I Laboratory"|"Laboratory (accompanies CH 115, the lecture component of the course) presents an introduction to methods of quantitative chemical techniques."|"Open"|"2.00"|"Tu"|"09/03/2024"|"12/13/2024"|"17:30"|"21:30"|"16"|"10"|"Riddell,Ryan"|"Y03-3180"|"University Hall Y03-3180"|"UNIVERSITY"|"N"|"  Co-req = CHEM 115 (or Pre-req = CHEM 103)"|""|""|""|""|""|""|""|""|""|""|""|""|"Tu"|""|""|""|""|""|"BSOT"|"Stay On Track"|"2.00"|"P"
"2024 Fall"|"2024 Fall"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Chemistry"|"CHEM"|"118"|"01L"|"1816"|"Chemical Principles II Laboratory"|"Laboratory (accompanies CH 116, the lecture component of the course) presents an introduction to qualitative and quantitative analysis."|"Open"|"2.00"|"M"|"09/03/2024"|"12/13/2024"|"13:00"|"17:00"|"16"|"15"|"Mawani,Jayata Shailesh"|"Y03-3120"|"University Hall Y03-3120"|"UNIVERSITY"|"N"|"  Pre-requisite: CHEM 117 and Co-requisite: CHEM 116"|""|""|""|""|""|""|""|""|""|""|""|"M"|""|""|""|""|""|""|"BSOT"|"Stay On Track"|"2.00"|"P"
"2024 Fall"|"2024 Fall"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Chemistry"|"CHEM"|"118"|"02L"|"1817"|"Chemical Principles II Laboratory"|"Laboratory (accompanies CH 116, the lecture component of the course) presents an introduction to qualitative and quantitative analysis."|"Open"|"2.00"|"Tu"|"09/03/2024"|"12/13/2024"|"08:30"|"12:30"|"16"|"15"|"Mawani,Jayata Shailesh"|"Y03-3120"|"University Hall Y03-3120"|"UNIVERSITY"|"N"|"  Pre-requisite: CHEM 117 and Co-requisite: CHEM 116"|""|""|""|""|""|""|""|""|""|""|""|""|"Tu"|""|""|""|""|""|"BSOT"|"Stay On Track"|"2.00"|"P"
"2024 Fall"|"2024 Fall"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Chemistry"|"CHEM"|"118"|"03L"|"2079"|"Chemical Principles II Laboratory"|"Laboratory (accompanies CH 116, the lecture component of the course) presents an introduction to qualitative and quantitative analysis."|"Closed"|"2.00"|"W"|"09/03/2024"|"12/13/2024"|"13:00"|"17:00"|"16"|"16"|"Rijal,Hom Nath"|"Y03-3120"|"University Hall Y03-3120"|"UNIVERSITY"|"N"|"  Pre-requisite: CHEM 117 and Co-requisite: CHEM 116"|""|""|""|""|""|""|""|""|""|""|""|""|""|"W"|""|""|""|""|"BSOT"|"Stay On Track"|"2.00"|"P"
"2024 Fall"|"2024 Fall"|"Science & Mathematics"|"CSM"|"UGRD"|"Regular"|"Chemistry"|"CHEM"|"118"|"03L"|"2079"|"Chemical Principles II Laboratory"|"Laboratory (accompanies CH 116, the lecture component of the course) presents an introduction to qualitative and quantitative analysis."|"Closed"|"2.00"|"W"|"09/03/2024"|"12/13/2024"|"13:00"|"17:00"|"16"|"16"|"Khani,Sima"|"Y03-3120"|"University Hall Y03-3120"|"UNIVERSITY"|"N"|"  Pre-requisite: CHEM 117 and Co-requisite: CHEM 116"|""|""|""|""|""|""|""|""|""|""|""|""|""|"W"|""|""|""|""|"BSOT"|"Stay On Track"|"2.00"|"P"
